Exhaust,Supply,Return,Outside
4.4031,6.6032,21.3328,-24.5698
4.3222,6.4959,21.3224,-24.6179
4.3002,6.4512,21.2197,-24.6048
4.2584,6.3425,21.2861,-24.4981
4.1893,6.2268,21.296,-24.633
4.1291,6.1607,21.2967,-24.4388
4.1124,6.158,21.2977,-24.5615
4.138,6.138,21.3772,-24.5249
4.2027,6.2275,21.4157,-24.5441
6.482,7.0451,21.4672,-23.5283
7.1877,7.5705,21.4008,-23.1067
7.5522,7.9236,21.397,-23.0035
7.7939,8.1349,21.3473,-22.7717
8.2678,8.5622,21.4347,-22.485
8.4897,8.7966,21.4995,-22.669
8.5087,9.1146,21.5264,-22.514
8.5943,9.1739,21.5295,-22.4857
8.8934,9.3194,21.5992,-22.4766
9.0863,9.4397,21.606,-22.2747
6.9246,9.1044,21.5246,-23.8639
6.0846,8.4486,21.3621,-24.1436
5.4209,7.8852,21.4222,-24.2212
5.197,7.6991,21.3413,-24.4135
4.9202,7.333,21.3333,-24.4317
4.6825,7.0315,21.3531,-24.4153
4.4785,6.8277,21.2486,-24.4787
4.5847,6.8901,21.3054,-24.5697
4.5987,6.8628,21.3798,-24.5838
4.4955,6.72,21.3859,-24.6223
4.4064,6.5916,21.4003,-24.599
4.4035,6.5666,21.428,-24.6122
4.5196,6.6553,21.3976,-24.688
4.384,6.4228,21.3643,-24.7194
4.2314,6.2582,21.3004,-24.5751
4.1824,6.1531,21.2422,-24.6618
4.3382,6.2363,21.2229,-24.6371
4.2548,6.1259,21.3054,-24.6872
4.1163,5.9318,21.2483,-24.5744
4.2288,5.9856,21.3251,-24.7782
6.1338,7.0784,21.4406,-23.5641
6.8997,7.4857,21.6066,-23.2804
7.2976,7.7144,21.5488,-23.0884
7.9261,8.1954,21.5482,-22.9644
8.0787,8.3332,21.5355,-22.8476
8.137,8.6088,21.4699,-22.7139
8.2912,8.7438,21.4969,-22.5624
8.5678,9.1679,21.5025,-22.4014
8.5983,9.2009,21.5063,-22.3874
8.5127,9.2069,21.4841,-22.2702
8.8202,9.326,21.4643,-22.2252
8.7736,9.5208,21.4797,-22.3213
8.6636,9.4828,21.5476,-22.2885
8.6881,9.4954,21.6101,-22.3372
8.9229,9.7772,21.6062,-22.2612
8.8035,9.7468,21.5872,-22.1021
8.6446,9.7133,21.6438,-22.2162
8.7987,9.7162,21.6657,-22.3309
8.8505,9.8178,21.5373,-22.2149
8.6387,9.7562,21.4738,-22.186
8.6445,9.8345,21.5256,-22.1862
8.8075,9.8735,21.5051,-22.1861
8.6181,9.841,21.5564,-22.1198
8.4919,9.7168,21.5401,-22.1295
7.2605,9.9943,21.5202,-23.4769
6.5326,9.3214,21.5017,-23.8069
6.1169,8.7422,21.5336,-23.9284
5.8291,8.3101,21.4635,-23.9341
5.7983,8.1488,21.4978,-24.053
5.6153,7.7892,21.453,-24.1541
5.3847,7.4022,21.3777,-23.8385
5.2126,7.1906,21.2731,-24.0923
5.3613,7.1705,21.3105,-24.0429
5.2051,6.9856,21.2965,-24.1874
5.048,6.7206,21.2532,-24.1556
5.1005,6.7819,21.2985,-24.0144
5.2584,6.816,21.366,-24.0949
5.1929,6.7509,21.3611,-24.1303
5.097,6.6153,21.4405,-24.2491
5.2827,6.7241,21.4599,-24.0198
5.2454,6.692,21.412,-24.0933
5.0921,6.5003,21.4153,-24.1666
5.1774,6.5533,21.313,-24.309
5.1234,6.4555,21.2365,-24.1584
6.1661,7.6168,21.3252,-23.3133
7.0828,6.7109,21.4021,-22.9292
7.7207,7.1563,21.4398,-22.7019
7.8048,7.3552,21.4333,-22.4535
8.0173,7.541,21.4884,-22.4109
8.4104,7.9901,21.4858,-22.3473
8.4129,8.0703,21.6047,-22.2388
8.56,8.2606,21.5334,-22.3059
8.9226,8.5397,21.5455,-22.3022
8.8403,8.6613,21.5701,-22.2581
7.6406,9.0956,21.4909,-23.5552
6.8409,8.5122,21.4011,-23.9529
6.3417,8.0262,21.3186,-24.1246
5.9481,7.5069,21.3467,-24.2077
6.0467,7.4378,21.2745,-24.1458
5.6844,7.0435,21.2629,-24.3205
5.4567,6.8011,21.3103,-24.2447
5.6422,6.854,21.3701,-24.3214
5.4479,6.6452,21.4251,-24.311
5.2958,6.4358,21.3922,-24.3986
5.5522,6.6346,21.4497,-24.488
5.3962,6.43,21.3954,-24.3997
5.2506,6.2653,21.4187,-24.3633
5.5786,6.4737,21.276,-24.5123
5.3705,6.2562,21.324,-24.4818
5.1981,6.0223,21.2826,-24.589
5.2893,6.081,21.2632,-24.4659
5.3556,6.0597,21.2726,-24.5349
5.2271,5.9077,21.2648,-24.5089
5.3249,5.9141,21.309,-24.6477
6.3545,5.1988,21.3654,-23.8703
7.4215,6.3395,21.4587,-23.2944
7.9977,6.519,21.5202,-23.168
8.4025,6.9457,21.5717,-23.0315
8.4937,7.0544,21.5536,-22.9349
8.8958,7.3935,21.4447,-22.7963
8.9168,7.6105,21.3636,-22.5484
8.8562,7.6399,21.4275,-22.7004
9.2012,7.9916,21.4344,-22.6538
9.2447,8.1566,21.37,-22.612
7.9651,8.5318,21.3744,-23.6468
7.3115,8.0935,21.4307,-24.0952
6.8824,7.6118,21.4511,-24.33
6.4409,7.1417,21.4289,-24.4784
6.486,6.9989,21.3851,-24.447
6.1941,6.6977,21.3476,-24.3857
5.9611,6.4218,21.3752,-24.5332
5.9893,6.2849,21.2881,-24.4949
5.8943,6.1892,21.2667,-24.522
5.6686,5.9565,21.2689,-24.5841
5.7776,6.0651,21.2689,-24.629
5.7471,5.9219,21.1563,-24.5518
5.6109,5.7594,21.1948,-24.5381
5.674,5.7046,21.2295,-24.3467
5.8483,5.8409,21.2481,-24.4808
5.7078,5.6744,21.3052,-24.691
5.6999,5.5912,21.3564,-24.6493
5.9818,5.7558,21.3251,-24.5361
5.7748,5.5935,21.3104,-24.5618
5.7216,5.4672,21.3581,-24.3514
6.5169,4.937,21.3562,-23.9504
7.5995,5.6055,21.34,-23.4173
8.0882,5.8265,21.3603,-22.9296
8.7217,6.1896,21.39,-22.7847
8.8016,6.3804,21.3528,-22.7573
8.9102,6.5902,21.4443,-22.5319
9.3935,6.8582,21.4338,-22.6134
9.3867,7.0138,21.4988,-22.475
9.4787,7.1644,21.5625,-22.4935
9.7896,7.41,21.5611,-22.271
9.7575,7.5677,21.564,-22.4403
9.6939,7.5991,21.5782,-22.422
10.0654,7.7859,21.3784,-22.445
9.8883,7.8268,21.4204,-22.3957
9.7605,7.7894,21.4069,-22.262
10.2581,8.0663,21.3779,-22.0565
9.9692,7.9684,21.4397,-22.1516
10.0504,8.0034,21.4053,-22.0612
10.0858,8.0526,21.4778,-22.0937
10.2022,8.0782,21.5078,-22.2006
9.6517,9.1651,21.4784,-23.3599
8.0717,8.176,21.4513,-23.8574
7.7994,7.8599,21.3972,-23.967
7.1399,7.3376,21.3898,-24.2308
6.7111,6.8023,21.3503,-24.3766
6.6779,6.6975,21.3304,-24.3546
6.3393,6.339,21.2416,-24.4197
6.0654,6.0105,21.2306,-24.4094
6.4172,6.2551,21.2365,-24.4265
6.0141,5.8879,21.1688,-24.3935
6.0731,5.8143,21.2517,-24.457
5.9973,5.729,21.3273,-24.4582
6.1353,5.7704,21.2751,-24.4714
6.0214,5.6436,21.2844,-24.3314
5.8677,5.5521,21.3006,-24.4597
6.2653,5.7968,21.275,-24.4641
5.9653,5.5633,21.2039,-24.3558
5.9031,5.4579,21.2106,-24.2386
5.9847,5.439,21.1906,-24.4303
5.8631,5.3102,21.134,-24.2438
5.855,5.1949,21.2346,-24.1096
7.8885,5.493,21.2313,-23.1354
8.3272,5.8195,21.4159,-22.9529
8.6796,5.9179,21.4159,-22.712
9.1693,6.2656,21.458,-22.5982
9.2973,6.4099,21.4351,-22.5462
9.5397,6.6394,21.5289,-22.528
9.5615,6.7906,21.5273,-22.3898
9.9232,7.0553,21.37,-22.2689
9.7962,7.2852,21.3635,-22.3365
9.6909,7.3661,21.4226,-22.1596
10.1595,7.5991,21.3295,-22.2298
9.9707,7.5672,21.3427,-22.2195
10.0192,7.6139,21.3503,-22.2147
10.1815,7.7762,21.4237,-22.1459
10.1247,7.7928,21.4545,-22.1087
10.3287,7.8937,21.4769,-22.1317
10.3565,7.9992,21.5168,-22.0548
10.2013,7.9562,21.5172,-22.1537
10.68,8.218,21.4578,-22.1657
10.5726,8.5861,21.3047,-22.828
8.2777,8.0416,21.3031,-23.6976
7.5398,7.5043,21.2507,-23.9604
7.1454,7.114,21.2164,-23.9652
6.7823,6.7479,21.2602,-24.1041
6.5039,6.3524,21.1812,-24.1221
6.6341,6.3577,21.2307,-24.1677
6.3322,6.0967,21.3441,-24.2397
6.297,5.9709,21.3055,-24.3284
6.4628,6.0122,21.33,-24.2824
6.2333,5.7383,21.3212,-24.2603
6.3042,5.7656,21.3477,-24.3503
6.2409,5.6738,21.2353,-24.1193
6.1192,5.5231,21.086,-24.2849
5.9745,5.3758,21.1612,-24.2502
6.2532,5.5549,21.1218,-24.297
6.0474,5.3824,21.123,-24.4689
5.9714,5.1723,21.18,-24.3419
6.2657,5.4529,21.2166,-24.3827
6.0729,5.2705,21.3156,-24.3087
6.0477,5.2271,21.2843,-24.3915
7.822,5.5269,21.3725,-23.334
8.3703,5.6472,21.4124,-22.9801
8.7646,5.8982,21.387,-22.8167
8.9294,6.129,21.3289,-22.6382
9.2663,6.3372,21.2986,-22.6074
9.2926,6.5359,21.3,-22.4214
9.5163,6.6737,21.3415,-22.469
9.7247,7.0118,21.3049,-22.4188
9.6507,7.0103,21.3595,-22.2635
10.015,7.1994,21.4229,-22.3565
9.9302,7.3848,21.4118,-22.2927
10.029,7.4729,21.4442,-22.2856
10.0614,7.5382,21.3671,-22.3278
10.1034,7.6426,21.3739,-22.2189
10.1846,7.7813,21.3097,-22.1888
10.0558,7.7796,21.2417,-22.3025
10.493,7.8939,21.332,-22.1549
10.3152,7.9201,21.2644,-22.225
10.1946,7.8033,21.3621,-22.2741
10.5696,7.9967,21.3992,-22.2173
8.392,7.961,21.3506,-23.6937
7.4896,7.3807,21.3625,-23.883
7.235,7.128,21.2403,-24.1523
6.6687,6.573,21.1922,-24.244
6.2826,6.1271,21.1369,-24.242
6.4266,6.0661,21.0735,-24.2589
6.1696,5.7678,21.0699,-24.2479
5.9927,5.5237,21.1075,-24.3379
6.1621,5.6081,21.2403,-24.2417
6.0599,5.4802,21.2454,-24.2675
5.9338,5.301,21.2849,-24.3782
6.2453,5.4801,21.2239,-24.3416
5.993,5.267,21.1766,-24.4987
5.9861,5.2187,21.2304,-24.3487
5.8726,5.062,21.147,-24.4281
5.9791,5.0852,21.0873,-24.2518
5.8716,5.0087,21.0535,-24.2512
5.7992,4.8983,21.1632,-24.1767
5.9964,5.0103,21.0712,-24.3593
5.8863,4.9498,21.2077,-24.0903
7.4132,5.5932,21.3094,-23.4275
8.2317,5.3351,21.3849,-22.9557
8.5622,5.6399,21.3456,-22.8793
8.8931,5.8089,21.325,-22.7633
9.128,6.0198,21.3071,-22.5341
9.12,6.1225,21.2717,-22.4345
9.5994,6.4967,21.2061,-22.3494
9.4844,6.5742,21.302,-22.4399
9.6645,6.6681,21.2927,-22.3911
9.7145,6.7981,21.3669,-22.3499
9.9073,7.0168,21.3431,-22.3062
9.9107,7.1095,21.3974,-22.1672
10.0271,7.2293,21.4243,-22.1476
10.0927,7.4175,21.3944,-22.1955
10.0229,7.3498,21.2573,-22.2868
10.1923,7.5638,21.3185,-22.2615
10.2756,7.5774,21.3263,-22.169
10.0873,7.5716,21.2937,-22.1282
10.5846,7.7322,21.2697,-22.1254
10.1565,7.7267,21.2686,-22.0949
8.758,8.1449,21.2451,-23.2323
7.6863,7.4733,21.2786,-23.6138
7.0936,6.9708,21.3002,-23.8906
6.8981,6.6872,21.3499,-23.7434
6.6058,6.3145,21.1823,-23.8459
6.2366,5.8834,21.1127,-23.8508
6.4675,5.919,21.1219,-23.9702
6.219,5.6002,21.0753,-24.1409
6.0269,5.3166,21.1403,-23.9589
6.377,5.5494,21.054,-23.991
6.0891,5.2659,21.0991,-23.9311
6.1815,5.3622,21.1359,-24.1763
6.0091,5.1088,21.188,-23.9914
6.1029,5.1835,21.228,-23.9701
6.0894,5.1758,21.1422,-24.1965
5.9379,5.011,21.1227,-23.9643
6.0929,5.0147,21.1202,-24.1557
5.9987,4.9331,21.0743,-23.959
5.8542,4.7739,21.1238,-24.1475
6.1078,4.9756,21.1697,-24.1007
7.1785,4.1358,21.1707,-23.2699
7.9764,5.0768,21.2762,-22.8718
8.7761,5.533,21.2924,-22.704
8.7476,5.7178,21.324,-22.5173
9.1561,6.023,21.3994,-22.2791
9.2209,6.1318,21.2856,-22.2756
9.2469,6.2437,21.263,-22.2519
9.7393,6.5789,21.2862,-22.2118
9.5374,6.619,21.2447,-22.1054
9.7323,6.8663,21.3556,-22.1326
9.7947,6.8856,21.3351,-21.9701
9.9795,7.0141,21.321,-21.9751
9.8936,7.1301,21.373,-22.0308
10.274,7.2084,21.4033,-22.0293
10.0643,7.3282,21.3825,-22.0564
10.1518,7.3556,21.2909,-22.0966
10.1493,7.4449,21.3827,-22.0152
10.0064,7.39,21.3553,-21.9055
10.4577,7.5167,21.2662,-21.9179
10.2027,7.5714,21.2645,-21.8856
8.8309,8.2062,21.3104,-23.2399
7.8032,7.5764,21.2919,-23.4265
7.2176,7.1077,21.2574,-23.7013
6.8687,6.7121,21.3312,-23.9804
6.6487,6.4515,21.2822,-23.9675
6.318,6.023,21.2906,-24.1013
6.5334,6.0384,21.2951,-24.1432
6.2299,5.6976,21.1777,-24.0339
6.0263,5.4498,21.1972,-24.2078
6.3058,5.6164,21.1515,-24.1684
6.0536,5.3198,21.1441,-24.004
5.9073,5.1395,21.1103,-24.2686
6.1691,5.2405,21.211,-24.1557
5.9817,5.1333,21.1712,-24.1446
5.9095,4.9474,21.205,-24.2248
6.1618,5.1626,21.2214,-24.2803
6.0117,5.0158,21.2345,-24.248
5.9219,4.921,21.2607,-24.3777
6.0505,4.9656,21.1796,-24.3602
5.9017,4.7885,21.2201,-24.3494
6.5595,3.9228,21.2296,-23.7256
8.0968,5.1994,21.2235,-23.1403
8.3856,5.4188,21.2654,-22.7982
8.7077,5.6476,21.391,-22.5265
9.1125,6.028,21.3488,-22.3942
9.2058,6.0972,21.3718,-22.2971
9.4232,6.4498,21.4836,-22.3306
9.4523,6.5502,21.4831,-22.3021
9.791,6.7403,21.516,-22.1479
9.7043,6.9337,21.3493,-22.2703
9.7882,7.0387,21.4331,-22.03
9.9632,7.1469,21.3971,-22.0675
9.9865,7.3229,21.3942,-22.1398
9.9607,7.2705,21.3885,-22.1588
10.3025,7.4981,21.4598,-22.0623
10.1642,7.487,21.4226,-21.9544
10.1842,7.467,21.5177,-21.9772
10.4428,7.6655,21.5475,-21.8682
10.2693,7.6465,21.567,-21.8825
10.4094,7.6738,21.6111,-21.9407
9.5264,8.4706,21.3391,-23.1483
7.9176,7.5865,21.3263,-23.6155
7.4104,7.2756,21.3772,-23.7577
7.0221,6.8861,21.2013,-23.9324
6.6792,6.4218,21.2744,-23.901
6.4806,6.1063,21.3392,-23.9053
6.5875,6.0373,21.2247,-23.9017
6.3011,5.7091,21.2849,-23.9717
6.3423,5.6431,21.4437,-24.0867
6.3826,5.6881,21.3439,-24.0746
6.2649,5.4871,21.4161,-24.0414
6.1177,5.3064,21.3893,-24.1228
6.323,5.4548,21.4256,-24.1319
6.1349,5.2245,21.3537,-23.9329
5.9431,5.0401,21.3947,-24.0568
6.4248,5.3743,21.2586,-24.096
6.0394,5.0622,21.3416,-24.0552
6.0701,5.0307,21.3542,-24.1495
6.0246,4.9649,21.4363,-24.1222
6.2563,5.1024,21.4722,-24.1794
6.2355,4.9299,21.5047,-23.8042
7.8474,5.1748,21.6109,-22.9534
8.7299,5.7079,21.5067,-22.6453
8.85,5.8369,21.4817,-22.4294
8.9147,5.9482,21.5415,-22.3724
9.4732,6.2765,21.5297,-22.2031
9.3736,6.5093,21.5566,-22.2304
9.3414,6.5122,21.4775,-22.0806
9.905,6.8325,21.5609,-22.004
9.7033,6.9859,21.5482,-22.1005
9.7725,7.0828,21.6124,-22.0014
10.0168,7.2662,21.7119,-21.914
10.1229,7.4455,21.7029,-21.9773
9.9282,7.5363,21.7303,-21.931
10.2597,7.5927,21.6797,-21.9402
10.1643,7.7262,21.5483,-21.9861
9.9401,7.7373,21.5165,-21.945
10.4145,7.8108,21.5755,-21.8691
10.1054,7.8457,21.5111,-21.92
10.1518,7.881,21.4993,-21.867
10.3078,8.5877,21.4533,-22.5735
8.105,8.2332,21.4898,-23.4571
7.3128,7.7168,21.5239,-23.5377
6.7357,7.2319,21.4844,-23.666
6.8822,7.1788,21.4264,-23.8417
6.4375,6.7686,21.465,-23.9083
6.2311,6.4699,21.4494,-23.9364
6.2372,6.3751,21.3942,-23.8755
6.2681,6.2687,21.3932,-23.8332
6.0788,6.0891,21.4487,-23.9008
6.0119,5.9927,21.43,-24.0124
6.2293,6.1188,21.3959,-24.0584
6.0619,5.9289,21.4237,-23.9949
5.9271,5.8019,21.5134,-23.8685
6.384,6.0996,21.4722,-23.9838
6.2181,5.9253,21.5033,-23.7944
6.082,5.8025,21.5172,-23.9047
6.2133,5.898,21.5591,-23.9256
6.2853,5.8954,21.4861,-24.0169
6.0498,5.7175,21.4048,-23.7689
6.0061,5.6125,21.4197,-23.9624
7.9016,6.1576,21.5576,-22.9114
8.3241,6.3557,21.5747,-22.5202
8.7495,6.5793,21.5572,-22.4293
9.1281,7.1291,21.5952,-22.2247
9.2449,7.0987,21.6889,-22.1463
9.3721,7.3531,21.7502,-21.9588
9.6073,7.461,21.7651,-21.9428
9.7404,7.6323,21.8243,-21.9819
9.683,7.7508,21.809,-21.8322
10.1443,8.0737,21.7109,-21.757
9.9305,8.0306,21.7043,-21.9697
9.9123,8.194,21.7007,-21.8181
10.1172,8.3584,21.7245,-21.914
10.0037,8.517,21.6519,-21.8994
9.8886,8.5023,21.6767,-22
10.28,8.9033,21.6669,-21.7873
10.1435,8.8603,21.7978,-21.8723
10.1175,8.8923,21.7889,-21.7127
10.3537,8.9584,21.8067,-21.8462
10.3096,9.0605,21.8102,-21.8015
10.1595,9.0059,21.8159,-21.7636
10.5548,9.1669,21.7555,-21.7855
10.3442,9.158,21.6737,-21.7943
10.2625,9.1624,21.7124,-21.7819
8.551,9.2417,21.5902,-23.247
7.6214,8.6467,21.5532,-23.489
6.9284,8.077,21.558,-23.4991
6.75,7.8489,21.5466,-23.4699
6.6731,7.6508,21.5318,-23.5641
6.5006,7.3613,21.5958,-23.6144
6.1283,6.9039,21.6553,-23.7998
6.4833,7.0763,21.6213,-23.9105
6.2187,6.7882,21.6155,-24.0373
6.0499,6.5747,21.6489,-23.8339
6.0975,6.5958,21.5883,-23.9982
6.0914,6.4808,21.5655,-23.9322
5.8814,6.3087,21.5571,-24.0175
5.9443,6.2518,21.5014,-24.1653
6.0105,6.2722,21.4342,-24.0174
5.8466,6.1401,21.4975,-24.184
5.784,6.0142,21.5055,-24.1634
6.0657,6.2116,21.5125,-23.9466
5.8925,6.0499,21.5806,-24.1453
5.8016,5.9931,21.5829,-23.9881
7.6263,7.1471,21.8275,-22.9414
8.3621,7.1551,21.8394,-22.8732
8.632,7.3703,21.8553,-22.5247
9.189,7.8011,21.7697,-22.4821
9.2205,7.8634,21.7265,-22.3579
9.2935,7.9549,21.7472,-22.3439
9.6088,8.1972,21.7683,-22.1992
9.6275,8.3722,21.7123,-22.2654
9.5173,8.3763,21.6988,-22.1903
10.0813,8.73,21.7249,-22.1692
8.2081,8.3938,21.5975,-23.2351
7.4189,7.9105,21.7698,-23.5862
6.8525,7.4314,21.715,-23.8654
6.7661,7.3131,21.7196,-23.5973
6.5865,6.9751,21.75,-23.8901
6.3192,6.6341,21.7543,-23.8767
6.6246,6.7624,21.6519,-23.8289
6.3729,6.441,21.5864,-24.1191
6.1625,6.1428,21.6,-23.9559
6.2489,6.1394,21.5498,-23.9916
6.2904,6.1036,21.5561,-23.9698
6.1046,5.9026,21.5961,-24.092
5.9723,5.7659,21.5573,-23.9817
6.3578,6.0409,21.4793,-23.9444
6.1465,5.7879,21.5596,-24.0659
6.0797,5.6964,21.5794,-23.9189
6.3075,5.865,21.6521,-23.8674
6.3132,5.8179,21.6355,-24.0366
6.1498,5.6186,21.6401,-23.8625
6.3653,5.7525,21.6874,-24.0495
7.384,5.8686,21.6866,-23.3317
8.3133,6.8237,21.6632,-22.8533
8.6536,7.0208,21.6975,-22.3358
9.0185,7.2146,21.7237,-22.3729
9.294,7.5168,21.712,-22.3403
9.2394,7.5977,21.7341,-22.1639
9.6419,7.8684,21.6902,-21.9956
9.6925,8.0727,21.6634,-21.9948
9.6006,8.1323,21.7407,-21.9813
10.094,8.3883,21.6998,-22.0374
8.6619,8.288,21.6466,-22.9973
7.7084,7.707,21.7039,-23.6224
7.1413,7.2385,21.794,-23.7932
7.1366,7.1655,21.7045,-23.7017
6.7732,6.7026,21.6855,-23.7777
6.4947,6.309,21.6053,-23.7241
6.7187,6.3299,21.6118,-23.7244
6.4371,6.0319,21.5736,-23.7626
6.2244,5.7838,21.4696,-23.9044
6.5824,5.9781,21.5024,-24.0349
6.3571,5.7105,21.5038,-24.0326
6.1486,5.5144,21.4741,-23.8101
6.4234,5.7206,21.4619,-23.8126
6.2645,5.5194,21.4063,-23.6612
6.2023,5.3774,21.4538,-23.7602
6.3522,5.4852,21.4715,-23.7196
6.3751,5.522,21.5578,-23.9554
6.2098,5.3235,21.6013,-23.7074
6.4569,5.5385,21.6087,-23.9804
6.4814,5.5197,21.6515,-24.0294
7.0887,4.6633,21.8459,-23.3227
8.4556,6.6966,21.9051,-22.7091
8.6937,6.9532,21.7627,-22.5
9.0951,7.2384,21.7625,-22.4222
9.2426,7.4537,21.7742,-22.1463
9.3579,7.6207,21.7929,-22.0485
9.717,7.9421,21.8317,-21.8982
9.629,7.9971,21.8067,-21.9635
9.9427,8.188,21.783,-21.8983
9.8896,8.3028,21.6802,-21.7739
8.9703,8.28,21.6428,-22.938
7.8516,7.5754,21.6135,-23.2569
7.1627,7.0379,21.6006,-23.5564
7.1206,6.8913,21.5975,-23.6821
6.7658,6.4996,21.5528,-23.7178
6.4699,6.1029,21.6093,-23.7042
6.7612,6.2049,21.5836,-23.7746
6.5506,5.9253,21.6358,-23.7171
6.4125,5.7709,21.6794,-23.6001
6.8208,6.0252,21.6467,-23.6438
6.6165,5.815,21.709,-23.8026
6.4944,5.6303,21.7213,-23.956
6.7852,5.8108,21.6613,-23.7702
6.5676,5.6101,21.5816,-23.7512
6.3933,5.4057,21.5975,-23.7078
6.5607,5.4576,21.5667,-23.665
6.4338,5.4041,21.5041,-23.9375
6.3372,5.3027,21.5616,-23.8626
6.4419,5.3346,21.5762,-23.7721
6.4605,5.2994,21.5703,-23.912
6.6884,4.581,21.7375,-23.2858
8.2709,6.5418,21.8005,-22.5866
8.6329,6.9517,21.7757,-22.3153
8.9647,7.1938,21.834,-21.9412
9.2673,7.5328,21.8608,-22.0345
9.5173,7.7203,22.0413,-21.8689
9.7665,8.0166,22.0361,-21.5805
9.8292,8.0931,22.1258,-21.5362
10.171,8.3979,22.0735,-21.4484
10.0562,8.3762,22.051,-21.6728
9.8304,8.7707,21.9064,-22.5434
8.264,7.8584,21.7071,-22.8706
7.7511,7.4832,21.7893,-23.2986
7.2643,7.0297,21.7604,-23.4331
7.0161,6.749,21.7775,-23.463
7.0963,6.614,21.7307,-23.378
6.7842,6.2822,21.7408,-23.3921
6.6883,6.0547,21.7269,-23.3646
6.9417,6.1717,21.7493,-23.4737
6.7471,5.9708,21.6921,-23.5008
6.5416,5.7893,21.7312,-23.5479
7.0239,6.0852,21.6973,-23.4904
6.6989,5.783,21.7254,-23.624
6.7824,5.7924,21.7817,-23.4849
6.7258,5.7237,21.8983,-23.5248
7.0395,5.7816,21.9394,-23.5706
9.4602,5.7803,21.945,-22.8748
9.8273,9.3606,22.1351,-18.2267
9.9023,10.1783,22.0293,-12.5065
9.6593,10.7323,22.0716,-12.1476
9.3276,11.1081,22.0111,-10.8759
8.7251,11.376,22.1252,-10.372
8.099,11.3312,22.0607,-9.396
7.1369,11.6198,22.1792,-8.5875
6.2802,12.756,22.2982,-7.9537
5.5596,19.4428,22.2027,-7.3205
1.9365,19.7948,22.2009,-7.4506
-4.3071,20.8843,22.2417,-8.0394
-8.6529,21.0149,22.2108,-8.1012
-10.4892,20.9169,22.224,-8.4548
-12.5093,20.3965,22.1298,-8.2667
-13.4942,20.1367,22.1449,-7.9172
-12.88,20.0445,22.0953,-7.0127
-12.0213,20.0478,22.031,-5.3501
-9.2469,20.5249,22.1277,-3.3577
-6.0896,20.8826,22.1256,-2.3602
-3.8929,21.3899,22.1736,-1.9178
-14.7785,17.3322,22.1084,-10.7009
-15.1783,20.6818,22.1668,-10.0904
-15.2269,20.6641,22.2657,-9.4113
-15.4427,20.9865,22.2778,-9.71
-15.0889,21.2811,22.3451,-10.06
-14.5421,21.329,22.3689,-9.6675
-15.6779,21.2894,22.3691,-10.236
-2.3287,21.6494,22.4038,-2.6554
2.5449,21.586,22.3938,0.2605
6.3893,21.5266,22.3867,2.8268
10.0774,21.4872,22.3283,4.9899
11.4198,21.3901,22.2938,6.3323
14.6761,21.1791,22.1997,6.6355
17.8746,21.4216,22.1226,7.683
18.4061,21.3634,22.1249,11.3381
17.2171,21.3312,22.0157,18.8994
16.815,21.6386,22.1401,20.6346
17.6739,21.7358,22.2635,24.9697
17.9418,21.8111,22.3519,21.2833
18.1125,21.9461,22.3988,23.8452
18.4505,21.804,22.3512,23.4239
18.3322,21.7197,22.3621,22.946
18.2862,21.7032,22.3041,23.597
18.5776,21.6219,22.2874,26.0075
18.7614,21.7432,22.3186,24.6728
18.9543,21.7493,22.3319,27.04
19.1485,21.7689,22.333,25.7692
19.2526,21.8037,22.3305,26.1758
19.3454,21.7675,22.3238,26.6298
19.4511,22.115,22.4236,26.7162
19.5088,22.1518,22.5079,26.7945
19.6306,22.2114,22.5581,27.2754
19.7246,22.0608,22.5524,27.2003
19.9763,22.0825,22.5172,27.5248
19.9591,22.1447,22.5085,26.4338
20.0174,22.1191,22.5097,26.7274
20.0632,21.8578,22.4501,26.7381
20.1043,21.9987,22.4619,26.8875
20.1682,22.1187,22.4675,27.0645
20.3022,22.1958,22.4809,27.2397
20.2552,21.9885,22.4581,27.3672
20.3584,22.1486,22.4842,27.3913
20.5341,22.2127,22.5719,27.3257
20.4773,22.2944,22.5805,27.1113
19.1876,22.5336,22.6969,26.3471
19.099,22.6758,22.7493,26.1999
19.1045,22.6252,22.7646,26.1213
19.8349,22.6216,22.8011,27.1737
21.6034,22.4928,22.7276,22.5423
21.6358,22.4186,22.7547,18.1524
21.8974,22.2931,22.7224,17.754
21.883,22.4477,22.7108,17.8072
21.8828,22.4631,22.7164,17.5972
21.8547,22.3562,22.6956,17.7301
21.8481,22.4036,22.6839,17.564
22.0176,22.4511,22.7083,17.3391
22.1614,22.6155,22.7699,17.8214
22.3137,22.6542,22.7672,17.767
22.3035,22.5753,22.7837,18.0198
22.282,22.6835,22.7641,17.9439
22.3753,22.8262,22.8395,18.0879
22.8273,22.6853,22.8523,17.9396
24.0627,22.5751,22.8573,19.2585
22.503,22.3042,22.7945,20.0204
22.4217,22.3522,22.929,21.8395
22.4247,22.3628,22.9373,21.4708
22.343,22.5796,23.196,21.3702
22.5181,22.3616,22.9837,21.8938
22.5011,24.4829,23.0016,21.9388
22.6169,25.8154,23.018,21.7659
22.5665,25.6826,22.9609,22.1804
22.8004,25.9188,23.2652,22.1053
22.7722,25.996,23.4763,22.4171
22.7746,24.2819,23.5063,22.7275
