Exhaust,Supply,Return,Outside
-25.4937,14.7898,22.3275,-2.4511
-25.7182,14.5382,22.2527,-3.3707
-25.9884,15.0032,22.2135,-3.7259
-25.9936,14.8204,22.1008,-4.0268
-26.0461,14.3975,22.1778,-4.495
-25.5176,14.1101,22.0713,-4.8771
-25.057,14.5323,22.1368,-4.8338
-24.6963,14.7264,22.0711,-4.549
-24.307,14.4815,22.0895,-4.599
-24.1296,14.2071,22.1322,-4.6955
-24.0018,14.2324,22.0653,-4.7729
-24.0232,14.7451,22.0748,-4.5044
-23.7864,14.567,22.0979,-4.4605
-23.9003,14.2426,22.0763,-4.6346
-23.9514,14.0212,22.1781,-4.7891
-23.9857,14.3704,22.0685,-4.79
-23.9322,14.6153,22.0506,-4.5432
-23.8294,14.4091,22.1393,-4.5889
-23.9161,14.1274,22.1037,-4.7167
-23.7935,13.944,22.0965,-4.8522
-23.9512,14.4702,22.088,-4.7128
-23.9163,14.5119,22.1778,-4.4818
-23.8529,14.1858,22.1726,-4.6204
-24.0655,13.8888,22.0643,-4.8125
-24.1388,13.7704,22.1488,-4.9944
-24.1866,14.3099,22.1547,-4.761
-24.2599,14.1041,22.2632,-4.7123
-24.2818,13.8449,22.0869,-4.8752
-24.3986,13.4985,22.1059,-5.0634
-24.491,13.7388,22.1443,-5.1456
-24.6666,13.9173,22.2231,-4.9529
-24.716,13.6372,22.1407,-5.0599
-24.6759,13.3261,22.1137,-5.2872
-24.4505,13.118,22.0596,-5.4322
-24.5244,13.4235,22.1242,-5.3507
-24.6359,13.4658,21.9747,-5.222
-24.5238,13.2674,22.0593,-5.2862
-24.3895,13.0087,22.158,-5.4134
-24.1457,13.298,22.0452,-5.3206
-24.117,13.4795,22.1684,-5.0684
-24.0118,13.2232,22.1062,-5.1227
-23.9098,12.9305,22.1735,-5.2644
-23.6801,12.9598,22.1322,-5.3471
-23.6771,12.4689,21.8091,-4.6059
-23.6623,10.7795,21.7811,-3.481
-23.2589,10.4454,22.2717,-3.1999
-23.0705,10.8826,22.3183,-2.6085
-22.728,10.7397,22.29,-2.3666
-22.544,10.3221,22.3866,-2.4549
-22.4358,10.6722,22.3369,-2.1735
-22.3988,10.8288,22.2739,-1.7989
-23.0785,9.4507,21.1776,-1.2468
-21.8596,9.8929,20.3893,-0.7862
-20.1893,11.2014,20.0025,-0.2647
-19.6854,11.8641,19.8584,-0.0165
-16.9886,12.5646,19.8418,1.367
-16.1273,13.6459,20.0833,3.2738
-15.2287,14.5243,20.0383,4.8375
-14.6524,14.7258,20.1311,5.8479
-14.723,14.8774,20.139,6.5686
-14.1403,15.6441,20.1777,7.3142
-13.7295,15.9192,20.263,8.0256
-13.5758,15.9096,20.3446,8.5039
-21.1061,16.6307,21.4379,8.4151
-24.6684,16.7013,21.7076,5.4826
-25.0409,16.0287,21.7985,3.4399
-25.648,15.3733,21.8992,1.9508
-25.9712,14.8447,21.8298,0.4128
-26.7355,14.873,21.9463,-0.3099
-26.9983,14.6049,21.9731,-1.0823
-27.1609,14.2254,21.9951,-2.5728
-26.7784,14.1412,22.0587,-3.5514
-26.3505,14.2631,22.1841,-3.9215
-26.0376,14.1175,22.0876,-4.2102
-25.4876,13.7619,22.0122,-4.5359
-24.8909,14.0963,22.1164,-4.52
-24.3259,14.3374,22.0425,-4.2808
-23.9063,14.1349,22.0506,-4.282
-23.8611,13.8895,22.0717,-4.3864
-23.9432,14.2924,22.0648,-4.3263
-23.8768,14.488,22.0306,-4.1172
-23.8401,14.253,22.1126,-4.203
-23.9862,13.9303,21.9157,-4.4067
-23.7764,14.3387,22.0355,-4.3789
-23.9192,14.4874,22.0436,-4.1914
-24.1539,14.1707,22.1172,-4.3221
-24.1344,13.8415,22.1812,-4.5337
-24.2129,13.891,22.1673,-4.6767
-24.5107,14.2626,22.0005,-4.4724
-24.4608,14.1073,22.157,-4.483
-24.5121,13.8051,22.0844,-4.6802
-24.7389,13.5843,22.1759,-4.8887
-24.72,14.0808,22.1071,-4.7721
-24.8535,13.9598,21.9177,-4.6938
-24.9768,13.6384,21.9537,-4.8855
-25.0901,13.2779,21.9047,-5.1441
-24.9511,13.5973,22.085,-5.1492
-25.0025,13.8211,22.0128,-4.9322
-24.9002,13.4743,21.9024,-5.0115
-24.799,13.1523,22.1075,-5.2272
-24.5016,13.1318,21.9448,-5.3142
-24.4509,13.6444,21.9726,-4.993
-24.1452,13.43,21.9339,-4.8722
-24.1242,13.1628,21.9761,-4.9521
-23.8298,12.9516,21.9876,-5.0613
-23.799,13.3161,21.8964,-4.9017
-23.6266,13.3966,21.9194,-4.6758
-23.4606,13.1213,21.9714,-4.679
-23.4372,12.8878,22.0368,-4.806
-23.3144,12.8725,21.9946,-4.8921
-23.3732,13.3451,21.968,-4.5511
-23.348,13.2458,22.0897,-4.4862
-23.3252,12.8896,22.1366,-4.6394
-23.2542,13.5892,22.102,-5.0379
-21.4945,-1.7196,20.493,-0.5431
-20.3237,-4.6921,19.8306,2.876
-20.1164,-6.6001,19.457,5.6019
-20.0265,-8.344,19.7008,7.3418
-19.9195,-10.0416,19.7708,8.8924
-19.9824,-11.3887,19.6528,9.3645
-20.2799,-12.1025,19.5784,9.3225
-20.5175,-13.9116,19.5527,9.9444
-20.4825,-15.0673,19.4301,10.2778
-20.3602,-14.9438,19.5,9.8852
-19.9418,-15.7095,19.4243,9.6955
-19.4918,-16.0174,19.5431,10.4296
-18.9294,-15.2769,19.4167,10.3514
-18.2094,-15.0941,19.619,9.9973
-17.61,-15.3232,19.632,10.034
-17.3419,-15.2066,19.5648,10.792
-17.1105,-15.3129,19.7225,10.7265
-16.9868,-15.4627,19.7542,10.3399
-1.9268,-16.3286,20.2827,10.561
8.6444,6.5768,21.0066,10.3925
-8.7761,13.0206,21.5555,9.3644
-18.3133,13.5227,21.5682,5.4824
-19.7392,13.8106,21.6805,3.4849
-20.318,14.7013,21.8273,2.6158
-20.6444,14.9505,22.1085,1.7695
-20.921,14.7702,21.8816,0.6206
-21.5467,14.5755,21.9955,-0.2655
-21.876,15.1198,22.0845,-0.2718
-22.092,15.2518,22.0729,-0.6833
-22.1923,14.9364,22.0928,-0.8406
-22.6223,14.621,22.0467,-1.6972
-22.8367,14.741,22.0654,-2.1734
-22.9621,15.1835,21.9386,-2.408
-23.3303,14.8696,21.9844,-2.6472
-23.6827,14.516,22.0101,-3.06
-23.9135,14.2588,21.9966,-3.4169
-24.1135,14.7215,22.0578,-3.4192
-24.5565,14.7876,22.0242,-3.4464
-24.6096,14.5061,22.118,-3.7122
-24.9246,14.1911,21.9766,-4.0224
-25.2172,14.3141,22.0236,-4.2055
-25.4892,14.5648,22.1409,-4.0807
-25.6443,14.2735,22.0291,-4.2977
-25.8366,13.9365,22.0469,-4.6209
-25.7349,13.9044,22.1483,-4.8454
-25.4666,14.3452,21.9953,-4.6428
-25.1972,14.0315,22.1106,-4.6577
-24.8896,13.7039,22.075,-4.8163
-24.4216,13.5732,21.9575,-4.8919
-24.0805,14.0398,21.9194,-4.5565
-23.7253,13.9338,22.0984,-4.4076
-23.7617,13.6891,21.937,-4.4296
-23.6399,13.6285,21.966,-4.4904
-23.5534,14.1274,22.098,-4.2192
-23.1041,14.0568,22.0033,-4.0877
-23.6209,13.7148,21.9832,-4.2019
-23.7088,13.4644,22.0704,-4.3864
-23.6237,14.0277,22.137,-4.132
-23.576,13.9908,22.0953,-3.9424
-23.7188,13.6104,22.0857,-4.1444
-23.7829,13.3295,22.1026,-4.3499
-23.6241,13.7544,21.8708,-4.2697
-23.8474,13.8763,22.0827,-4.0207
-23.8041,13.5464,22.0292,-4.1599
-24.0482,13.1955,21.9918,-4.3749
-24.1581,13.22,22.0198,-4.4978
-24.3292,13.6833,22.0749,-4.2477
-24.3388,13.3332,21.9671,-4.3302
-24.5748,13.0619,22.0503,-4.5157
-24.7763,12.8211,22.0383,-4.74
-24.6742,14.0831,21.9369,-4.97
-25.1238,11.0301,21.8522,-3.2358
-25.3116,10.1393,22.0297,-3.1699
-25.3236,10.2562,22.1918,-2.9057
-25.1971,10.3459,22.1789,-2.5356
-24.7252,9.9767,22.3246,-2.6297
-24.4066,9.781,22.2994,-2.6914
-24.3259,10.3019,22.2696,-2.1072
-24.278,10.0709,22.2409,-2.0979
-24.0617,9.6441,22.2522,-2.3282
-24.177,9.8802,22.2197,-2.1391
-23.9471,10.2159,22.2023,-1.7074
-23.7008,9.7874,22.3203,-1.8492
-23.5596,9.4596,22.3071,-2.0389
-23.8739,9.9845,22.3011,-1.582
-23.7025,9.8621,22.3108,-1.4232
-23.8169,9.4704,22.1926,-1.6723
-23.532,9.336,22.1128,-1.7573
-23.3604,9.7843,22.3603,-1.2665
-23.7882,9.4239,22.2463,-1.3702
-23.9574,9.0377,22.2887,-1.6962
-24.1215,11.4951,22.3041,-2.66
-24.3548,11.9108,21.9577,-2.8228
-24.2712,11.639,21.9815,-3.3359
-24.692,11.365,21.9097,-3.7471
-25.0324,11.3797,21.9295,-4.0356
-25.2131,11.7751,21.9623,-3.8889
-25.4336,11.5986,22.1359,-4.0391
-25.7094,11.2847,21.9728,-4.3516
-26.0147,10.9963,22.0298,-4.7073
-26.1091,11.4333,21.9408,-4.6431
-26.3747,11.3352,22.0336,-4.6486
-26.186,10.9778,22.1307,-4.9217
-26.0895,10.6111,21.9906,-5.2279
-25.6864,10.5984,21.9704,-5.3738
-25.2385,11.1169,22.0459,-4.9845
-24.7917,10.9247,22.024,-4.895
-24.2405,10.7081,21.934,-4.937
-23.9006,10.6849,22.0269,-4.9271
-23.8027,10.8512,22.0845,-4.7884
-23.6445,11.1574,22.0272,-4.421
-23.5621,11.0999,22.0295,-4.3063
-23.5407,10.9665,22.0447,-4.3581
-23.5241,10.7885,21.9305,-4.4184
-23.6401,11.2202,22.0441,-4.2607
-23.6973,11.3309,22.1277,-4.0471
-23.685,11.0585,22.1058,-4.1258
-23.727,10.7813,22.1516,-4.2862
-23.7616,10.8202,22.1854,-4.385
-23.827,11.2343,22.1288,-4.0827
-24.1017,11.0167,22.0913,-4.1318
-24.2223,10.7693,22.0503,-4.32
-24.2609,10.5357,22.0337,-4.5583
-24.5158,10.9082,22.0225,-4.4384
-24.6337,11.0039,22.0382,-4.2722
-24.6187,10.662,21.9954,-4.4888
-24.9843,10.4376,21.998,-4.6904
-25.0773,10.2918,22.019,-4.8736
-25.1515,10.5211,22.1086,-4.8115
-25.4385,10.4316,22.1762,-4.8437
-25.3963,10.1834,22.0633,-5.0382
-25.3076,9.9656,21.9321,-5.2313
-25.1617,10.2353,22.0108,-5.1681
-24.7941,10.3884,22.0829,-4.9749
-24.4809,10.121,22.0652,-4.9906
-24.084,9.9153,21.8739,-5.0717
-23.9343,10.0132,21.9842,-5.0509
-23.8293,10.4906,21.9514,-4.6831
-23.5281,10.4014,22.0495,-4.5644
-23.7318,10.2201,21.9416,-4.6144
-23.6219,10.0596,22.0012,-4.712
-23.3997,10.0132,21.8929,-4.454
-23.7988,8.2133,22.0439,-2.977
-24.4359,6.7097,21.103,-2.534
-24.3551,7.6993,20.3079,-1.8604
-24.0249,9.1697,20.116,-0.7576
-23.899,9.8984,20.2567,-0.2909
-23.1,10.3927,20.1077,-0.1566
-18.7832,11.4283,19.9281,-0.0548
-15.492,12.3965,20.0414,1.3004
-13.0733,12.7884,20.0432,2.9152
-12.8269,13.2104,20.1631,4.6451
-13.6967,14.2366,20.1771,5.9473
-13.7444,14.46,20.1239,6.8062
-13.3165,14.4139,20.0569,7.3334
-13.0622,14.5765,20.1537,7.7126
-12.7311,15.2568,20.1287,8.262
-13.8679,15.2261,20.159,8.6778
-13.1598,15.0155,20.1133,8.8571
-12.943,15.4513,20.3233,9.0673
-13.1199,15.7292,20.232,9.4943
-19.2512,16.1492,20.9854,9.3393
-23.7591,15.9312,21.3886,6.3164
-24.6193,15.903,21.4737,4.1879
-25.2076,15.4557,21.6022,3.0358
-25.7894,14.8845,21.7611,1.6949
-26.0639,14.5651,21.8783,0.3453
-26.5199,14.6685,22.0055,-0.2491
-26.8,14.3296,22.0266,-0.4442
-26.6704,13.9445,22.0192,-1.4671
-26.3946,13.9955,22.068,-2.1814
-25.9114,14.1865,22.0904,-3.2651
-25.1672,13.9481,21.9893,-3.5291
-24.6915,13.6748,21.952,-3.7683
-24.2178,14.224,21.9397,-3.6451
-23.835,14.3318,21.8702,-3.4259
-23.5681,14.1013,21.9617,-3.4846
-23.6752,13.8445,21.9767,-3.6698
-23.5694,14.384,21.8906,-3.5718
-23.5313,14.5083,21.9793,-3.3173
-23.4977,14.2033,21.9592,-3.4213
-23.5774,13.9369,22.0764,-3.6065
-23.6707,14.2273,22.047,-3.6398
-23.6758,14.4523,22.0579,-3.4155
-23.7768,14.1939,22.0626,-3.4893
-23.8379,13.9077,21.9934,-3.7168
-23.9163,14.3295,21.9445,-3.6707
-24.0263,14.5264,22.0023,-3.4237
-24.4402,14.1848,21.8285,-3.5868
-24.5565,13.8507,22.0685,-3.8247
-24.7079,14.1392,22.0231,-3.8862
-24.8009,14.3907,21.9687,-3.6587
-25.0633,14.1042,22.0216,-3.7915
-24.9434,13.7436,21.9422,-4.0228
-25.3029,13.6563,21.9394,-4.2347
-25.3659,14.1155,22.0375,-4.0788
-25.4454,13.9289,22.027,-4.072
-25.3398,13.6026,21.8627,-4.3041
-25.1081,13.3476,21.9889,-4.522
-24.9097,13.7277,22.0224,-4.4108
-24.4718,13.8072,22.0612,-4.124
-24.2359,13.5021,21.9766,-4.1354
-24.0092,13.3094,21.9176,-4.2433
-23.795,13.2688,21.9488,-4.2816
-23.6833,13.7759,21.9803,-3.9305
-23.6788,13.7402,22.0094,-3.7414
-23.596,13.5429,22.0085,-3.7665
-23.4406,13.3421,22.0225,-3.8767
-23.3574,13.3997,21.9118,-3.8965
-23.3991,13.8644,21.9906,-3.5287
-23.4434,13.6631,21.8897,-3.4839
-23.3429,14.0437,22.0847,-3.89
-23.642,11.8138,21.8556,-2.8128
-23.9681,11.2441,21.832,-2.1149
-23.9086,11.1429,22.1156,-1.7272
-23.975,10.7972,22.2263,-1.7411
-24.0511,10.8311,22.2111,-1.5832
-24.2912,10.8459,21.9789,-1.3744
-24.2587,10.4675,22.0045,-1.5142
-24.4174,10.5692,22.2096,-1.4068
-24.5826,10.5545,22.2233,-1.2469
-24.6446,10.1619,22.2207,-1.4274
-24.8254,10.1269,22.1196,-1.4543
-25.0244,10.3299,22.1807,-1.1769
-25.1789,9.9545,22.2529,-1.2995
-25.3139,9.761,22.1515,-1.4676
-25.4069,9.9731,22.218,-1.1898
-25.5778,9.6198,21.9801,-1.3375
-25.6024,9.3109,22.2893,-1.5673
-25.9235,9.5924,22.1636,-1.2577
-26.0346,9.32,22.3195,-1.3579
-25.9975,8.9004,22.1566,-1.7053
-25.9776,10.9168,22.2565,-2.416
-26.0855,11.5951,22.0078,-2.7152
-26.0105,11.3991,22.0109,-3.2751
-25.7793,11.2249,21.9029,-3.6351
-25.5736,11.2929,21.9891,-3.8319
-25.1986,11.6803,21.8729,-3.6042
-24.9063,11.61,21.9366,-3.6128
-24.5383,11.3975,21.8825,-3.7287
-24.2663,11.3036,21.8961,-3.8707
-24.1673,11.7184,21.9479,-3.6069
-24.1862,11.8647,22.0076,-3.3692
-24.0626,11.5935,22.0814,-3.4354
-23.9717,11.4465,22.0005,-3.598
-23.8677,11.5432,22.0714,-3.5933
-23.8115,11.9609,22.152,-3.2382
-23.7224,11.8258,21.9316,-3.2025
-23.6488,11.5729,22.01,-3.3592
-23.6264,11.3776,22.0784,-3.5118
-23.7114,11.75,22.179,-3.3447
-23.6895,11.8378,22.1579,-3.145
-23.6088,11.637,22.112,-3.2247
-23.6958,11.4607,22.1171,-3.3815
-23.6643,11.2787,21.9837,-3.5034
-23.6913,11.7974,22.2256,-3.2357
-23.8082,11.767,22.1587,-3.134
-23.7142,11.5156,22.217,-3.2479
-23.8941,11.2421,22.0889,-3.4499
-24.2483,11.3442,21.9148,-3.5081
-24.4194,11.6589,22.0488,-3.244
-24.5549,11.4692,22.1461,-3.2936
-24.7185,11.1352,21.9767,-3.5355
-24.8702,10.8968,22.0873,-3.7694
-25.0572,11.244,22.0867,-3.6979
-25.2636,11.2236,22.0943,-3.5646
-25.4534,10.9421,21.9602,-3.7715
-25.5587,10.7426,22.1606,-3.9746
-25.5062,10.5511,22.2239,-4.2078
-25.463,11.0485,22.1908,-3.9865
-25.1481,10.8672,22.0322,-3.9079
-24.8347,10.5668,22.0837,-4.0662
-24.5613,10.3403,22.1232,-4.206
-24.1965,10.4364,22.266,-4.2336
-23.9529,10.9296,22.1681,-3.8043
-23.7828,10.7712,22.0935,-3.7119
-23.6232,10.636,21.9626,-3.7491
-23.7734,10.4752,21.8249,-3.8187
-23.6392,10.6049,21.9546,-3.7485
-23.6108,10.836,22.1452,-3.4907
-23.6251,10.7542,22.1289,-3.49
-23.5772,10.5474,21.8483,-3.6135
-23.4815,11.9534,21.7391,-3.9514
-23.9006,8.7172,21.8927,-2.453
-23.989,8.3439,22.2012,-2.0592
-23.8866,8.2492,22.1894,-1.9622
-23.9317,8.5886,22.1959,-1.5678
-24.0194,8.612,22.2503,-1.4015
-24.1453,8.5827,22.2547,-1.3317
-24.2242,8.8416,22.1443,-1.0386
-24.3492,8.76,22.1152,-0.9454
-24.5729,8.711,22.2974,-0.8996
-24.5819,8.7895,22.1187,-0.7355
-24.7937,8.5661,22.0938,-0.7497
-24.6136,8.6435,22.2793,-0.6594
-25.0271,8.6879,22.4315,-0.5047
-25.1838,8.4317,22.064,-0.4973
-25.3889,8.3007,22.2642,-0.4652
-25.5008,8.2678,22.5077,-0.4166
-25.6289,7.9566,22.412,-0.4433
-25.8534,7.9156,22.2953,-0.4327
-25.9632,7.8402,22.2113,-0.3532
-26.1627,7.501,22.313,-0.4209
-26.2209,9.413,22.3038,-1.3316
-26.1074,9.6854,22.2688,-1.7208
-26.0427,9.5179,22.0867,-2.1623
-25.7455,9.2641,22.1619,-2.6292
-25.3514,9.4136,22.0083,-2.7582
-24.9551,9.7213,22.1233,-2.5194
-24.5205,9.5458,22.0996,-2.564
-24.0928,9.3691,22.2195,-2.6924
-23.8159,9.29,22.0116,-2.7392
-23.6915,9.7486,21.9229,-2.39
-23.593,9.7585,21.8759,-2.1567
-23.5248,9.6283,22.0077,-2.2561
-23.5526,9.4108,22.2513,-2.37
-23.4734,9.3248,22.2526,-2.4235
-23.5435,9.6109,21.9488,-2.1712
-23.521,9.6386,22.1745,-2.066
-23.3475,9.4682,22.1479,-2.16
-23.5312,9.3144,22.2013,-2.2796
-23.5676,9.4729,22.162,-2.2576
-23.7584,9.6546,22.1103,-1.9765
-23.8603,9.4283,22.3458,-2.0499
-23.9417,9.2098,22.1054,-2.2626
-24.1766,9.0417,22.1132,-2.4527
-24.3692,9.4413,22.2359,-2.2257
-24.4722,9.4406,22.1365,-2.0843
-24.6978,9.1236,22.304,-2.2852
-24.9004,8.8833,22.2456,-2.519
-24.951,8.7336,22.2747,-2.7459
-25.2134,8.8713,22.0068,-2.7195
-25.2906,9.0287,22.1817,-2.5252
-25.3504,8.7759,22.2573,-2.6254
-25.2246,8.5399,22.2725,-2.8371
-25.0817,8.3425,22.0921,-3.0391
-24.7891,8.5597,22.053,-2.9304
-24.4739,8.8133,22.3417,-2.592
-24.1404,8.5923,22.1601,-2.6446
-23.88,8.4918,22.1311,-2.7334
-23.7248,8.3679,22.1896,-2.7993
-23.6532,8.732,22.1306,-2.595
-23.6294,8.9594,22.2799,-2.2617
-23.3774,8.7807,22.2611,-2.2984
-23.343,8.6791,22.3444,-2.3753
-23.453,8.5215,22.0007,-2.4796
-23.5227,8.6241,22.1998,-2.4046
-23.4871,8.9568,22.1399,-2.0635
-23.5881,8.7598,22.1278,-2.0869
-23.4607,8.6296,22.2012,-2.1868
-23.6809,8.505,22.2377,-2.3113
-23.7648,8.4104,22.2833,-2.3921
-23.8959,8.8166,22.2116,-2.1022
-23.4865,6.5281,21.4626,-1.964
-20.4706,-7.937,21.2922,-0.1429
-19.9922,-9.7342,21.4353,0.5113
-19.6621,-11.9435,20.8471,2.8473
-19.6273,-13.331,20.2036,4.5248
-19.8165,-14.9537,19.9532,5.2384
-19.8701,-15.8457,19.9334,6.3254
-19.8619,-17.2812,19.7133,7.8299
-19.5948,-17.457,19.4548,8.6771
-19.3451,-17.5192,19.3774,8.8176
-18.9187,-17.5009,19.6587,9.1728
-18.2965,-16.7782,19.4342,9.6218
-17.786,-16.6629,19.6506,9.5003
-17.0066,-16.3735,19.8766,9.4902
-16.5474,-16.0174,19.8252,10.1819
-16.243,-16.529,19.9009,10.1737
-15.9965,-16.3583,19.7987,9.9423
-15.8278,-16.604,19.674,10.3353
-2.8873,-17.7078,19.567,10.9634
5.0278,-3.3423,20.4518,10.4092
4.1189,5.3099,20.6268,9.0159
-12.4685,12.2829,21.4447,6.9006
-18.7428,13.2033,21.639,5.5557
-19.9869,13.364,21.8055,4.5212
-20.5455,13.2716,21.8168,3.4869
-21.1846,13.5605,21.7784,2.5809
-21.5103,14.0499,21.8982,2.1145
-21.8701,13.8479,21.85,1.3389
-22.1771,13.6513,21.8682,0.5741
-22.5468,13.5115,21.9767,-0.0383
-22.8066,14.0982,22.0002,-0.1481
-23.0573,14.0595,21.9691,-0.284
-23.2534,13.8313,22.0749,-0.2661
-23.4282,13.6028,22.0879,-0.2038
-23.7641,13.7914,22.1191,-0.3635
-23.8529,14.1193,22.027,-0.4829
-24.3295,13.8983,21.9409,-0.76
-24.4578,13.557,22.0178,-1.0445
-24.6539,13.3904,21.9641,-1.2819
-24.761,13.8691,22.1325,-1.2385
-25.1659,13.8855,22.0242,-1.2628
-25.2365,13.6374,21.9678,-1.5145
-25.3225,13.3389,22.0375,-1.8153
-25.1329,13.5739,22.0401,-2.0568
-25.0202,13.8948,22.0692,-1.9854
-24.6913,13.6543,21.9779,-2.0416
-24.2312,13.382,21.9753,-2.2279
-23.9998,13.4094,21.8382,-2.2479
-23.7254,13.9992,22.05,-1.8261
-23.6594,13.8686,21.9984,-1.7015
-23.5478,13.681,22.0168,-1.795
-23.5579,13.482,21.8721,-1.9306
-23.4806,13.8228,22.0918,-1.7793
-23.5441,14.0534,21.7804,-1.467
-23.4887,13.8214,22.1257,-1.5103
-23.4211,13.5718,22.0684,-1.6638
-23.3873,13.626,22.0156,-1.7385
-23.6505,14.0643,21.9229,-1.3892
-23.5257,13.8305,21.9438,-1.385
-23.41,13.5762,21.9919,-1.5574
-23.5366,13.4301,21.921,-1.702
-23.6849,13.8851,22.0405,-1.4755
-23.8938,13.8886,22.19,-1.273
-23.8053,13.6206,21.9895,-1.4196
-24.0745,13.3707,22.0804,-1.6514
-24.085,13.472,22.0871,-1.7161
-24.2202,13.8195,22.1118,-1.3742
-24.4691,13.5522,22.0621,-1.4577
-24.666,13.2306,21.9691,-1.678
-24.7263,13.0647,22.0626,-1.9052
-24.8796,13.7843,21.9799,-2.0317
-24.9971,12.2928,22.0501,-1.0256
-25.3751,10.7971,22.143,-0.6182
-25.5222,10.2667,22.1488,-0.62
-25.2491,10.5801,22.0449,-0.3554
-24.8911,10.5477,22.0209,-0.189
-24.3462,10.197,21.8502,-0.1622
-24.0917,10.2541,21.9706,-0.1286
-23.8123,10.6994,22.342,-0.0163
-23.6803,10.4318,22.1893,0.1418
-23.4655,10.0706,22.1014,0.1691
-23.5183,10.535,22.1607,0.4779
-23.4342,10.6261,22.199,0.9432
-23.2641,10.2629,22.1366,0.8136
-23.2313,10.0698,22.0812,0.7571
-23.1531,10.637,22.1384,1.3515
-23.2795,10.3525,22.0716,1.3308
-23.2005,9.9851,22.1634,1.1434
-23.1952,10.1858,22.2828,1.3823
-23.6117,10.3884,22.3137,1.8258
-23.8647,9.9195,22.1184,1.5924
-23.8219,11.0786,22.2024,0.5931
-24.0336,12.1802,22.2285,0.4322
-24.3153,12.3682,22.184,0.2886
-24.4807,12.1115,22.1821,-0.1039
-24.5257,11.8854,22.2635,-0.2932
-24.7948,12.237,22.0637,-0.203
-24.8691,12.4752,22.1528,-0.1408
-25.0876,12.1749,22.2767,-0.1734
-25.3682,11.9147,22.0674,-0.2083
-25.457,11.7924,22.2692,-0.3213
-25.7094,12.1602,22.1425,-0.3743
-25.659,12.0791,22.0273,-0.426
-25.5317,11.8397,22.2537,-0.6088
-25.1859,11.642,22.2872,-0.7699
-24.8344,11.7494,22.3725,-0.7799
-24.4069,12.1031,22.1301,-0.5687
-24.0273,11.9807,22.2259,-0.5681
-23.7395,11.8398,22.352,-0.6357
-23.5923,11.7227,22.183,-0.7092
-23.5742,11.9298,22.3315,-0.6179
-23.2116,12.2922,22.1729,-0.3886
-23.4513,12.1793,22.3086,-0.337
-23.4878,11.9422,22.2569,-0.3933
-23.4849,11.8139,22.3205,-0.5061
-23.4644,12.32,22.2923,-0.3685
-23.5085,12.3068,22.3607,-0.2655
-23.5061,12.0809,22.2059,-0.2806
-23.6537,11.8491,22.2138,-0.3803
-23.738,11.8812,22.3531,-0.4678
-23.784,12.2046,22.2714,-0.3202
-23.7482,12.1016,22.3659,-0.3046
-24.1254,11.8745,22.3058,-0.3483
-24.1339,11.6383,22.1491,-0.5049
-24.3153,11.9514,22.2365,-0.5063
-24.3938,12.059,22.1625,-0.3342
-24.5795,11.8439,22.2778,-0.3776
-24.6816,11.5174,22.3688,-0.5655
-24.7836,11.4833,22.2859,-0.7271
-24.7844,11.8908,22.2488,-0.5437
-24.83,11.6943,22.2925,-0.5165
-24.8949,11.4362,22.4499,-0.6718
-24.7582,11.1763,22.2317,-0.8743
-24.6301,11.3812,22.3398,-0.87
-24.3662,11.453,22.2062,-0.7008
-24.1284,11.3198,22.2892,-0.6752
-23.8281,11.2071,22.3069,-0.7681
-23.6941,11.1677,22.2552,-0.8359
-23.5699,11.619,22.1776,-0.5482
-23.6033,11.5711,22.2065,-0.3964
-23.4311,11.3482,22.1744,-0.4386
-23.2196,12.5625,22.1711,-0.5761
-23.532,9.5675,22.392,-0.1971
-23.4269,9.2953,22.5259,-0.0342
-23.3219,9.1661,22.4901,0.2982
-23.3472,9.2162,22.4944,0.5701
-23.1878,9.1937,22.4371,1.0446
-23.2023,9.172,22.3659,1.1825
-23.246,9.2578,22.4614,1.3391
-23.2784,9.2357,22.507,1.4559
-23.4394,9.2419,22.31,1.6415
-23.5396,9.1823,22.3479,1.7828
-23.5958,9.0362,22.4738,1.8429
-23.8841,9.243,22.44,2.2133
-24.0105,9.1628,22.3285,2.2908
-24.1431,8.8772,22.5074,2.0753
-24.1488,9.0416,22.4317,2.3628
-24.3913,9.0069,22.4406,2.5169
-24.6543,8.6072,22.3982,2.2159
-25.032,8.653,22.3983,2.292
-25.3411,8.7378,22.4966,2.603
-25.5205,8.3046,22.397,2.3434
-25.5961,9.8596,22.0995,1.3409
-25.7847,10.4758,22.41,1.3406
-26.078,10.455,22.3557,1.1373
-26.0326,10.1968,22.365,0.7829
-26.1089,9.9818,22.3118,0.4404
-25.9592,10.134,22.3942,0.4916
-25.6344,10.3202,22.1975,0.7207
-25.2112,10.1016,22.4741,0.5245
-24.8205,9.8956,22.367,0.3644
-24.3319,9.8304,22.25,0.2568
-23.8469,10.1836,22.3971,0.606
-23.7339,10.2838,22.422,0.7866
-23.4852,10.1475,22.4019,0.721
-23.2811,10.0674,22.3594,0.6334
-23.3767,10.1669,22.4244,0.7314
-23.3368,10.4506,22.3932,1.0549
-23.3836,10.3506,22.2569,1.0292
-23.4741,10.1179,22.4449,0.9011
-23.3587,10.0772,22.4477,0.7705
-23.5332,10.4446,22.547,1.1248
-23.5662,10.368,22.6115,1.2054
-23.7362,10.1697,22.4888,1.0135
-23.8112,9.9589,22.3956,0.7959
